Movie,Year,value,Release Date,Production Budget,Domestic Gross,Worldwide Gross
"Monsters, Inc.",2001,Billy Crystal,"Nov 2, 2001",115000000,289423425,559757719
"Monsters, Inc.",2001,John Goodman,"Nov 2, 2001",115000000,289423425,559757719
"Monsters, Inc.",2001,Mary Gibbs,"Nov 2, 2001",115000000,289423425,559757719
"Monsters, Inc.",2001,Steve Buscemi,"Nov 2, 2001",115000000,289423425,559757719
Home Alone,1990,Macaulay Culkin,"Nov 16, 1990",15000000,285761243,476684675
Home Alone,1990,Joe Pesci,"Nov 16, 1990",15000000,285761243,476684675
Home Alone,1990,Daniel Stern,"Nov 16, 1990",15000000,285761243,476684675
Home Alone,1990,John Heard,"Nov 16, 1990",15000000,285761243,476684675
The Hunger Games: Mockingjay - Part 2,2015,Jennifer Lawrence,"Nov 18, 2015",160000000,281723902,648986787
The Hunger Games: Mockingjay - Part 2,2015,Josh Hutcherson,"Nov 18, 2015",160000000,281723902,648986787
The Hunger Games: Mockingjay - Part 2,2015,Liam Hemsworth,"Nov 18, 2015",160000000,281723902,648986787
The Hunger Games: Mockingjay - Part 2,2015,Woody Harrelson,"Nov 18, 2015",160000000,281723902,648986787
The Matrix Reloaded,2003,Keanu Reeves,"May 15, 2003",150000000,281553689,738576929
The Matrix Reloaded,2003,Laurence Fishburne,"May 15, 2003",150000000,281553689,738576929
The Matrix Reloaded,2003,Carrie-Anne Moss,"May 15, 2003",150000000,281553689,738576929
The Matrix Reloaded,2003,Hugo Weaving,"May 15, 2003",150000000,281553689,738576929
Meet the Fockers,2004,Ben Stiller,"Dec 22, 2004",60000000,279167575,516567575
Meet the Fockers,2004,Robert De Niro,"Dec 22, 2004",60000000,279167575,516567575
Meet the Fockers,2004,Blythe Danner,"Dec 22, 2004",60000000,279167575,516567575
Meet the Fockers,2004,Teri Polo,"Dec 22, 2004",60000000,279167575,516567575
The Hangover,2009,Zach Galifianakis,"Jun 5, 2009",35000000,277322503,465487583
The Hangover,2009,Bradley Cooper,"Jun 5, 2009",35000000,277322503,465487583
The Hangover,2009,Justin Bartha,"Jun 5, 2009",35000000,277322503,465487583
The Hangover,2009,Ed Helms,"Jun 5, 2009",35000000,277322503,465487583
Gravity,2013,Sandra Bullock,"Oct 3, 2013",110000000,274092705,689742192
Gravity,2013,George Clooney,"Oct 3, 2013",110000000,274092705,689742192
Gravity,2013,Ed Harris,"Oct 3, 2013",110000000,274092705,689742192
Gravity,2013,Orto Ignatiussen,"Oct 3, 2013",110000000,274092705,689742192
Sing,2016,Matthew McConaughey,"Nov 24, 2016",75000000,270329045,634454789
Sing,2016,Reese Witherspoon,"Nov 24, 2016",75000000,270329045,634454789
Sing,2016,Seth MacFarlane,"Nov 24, 2016",75000000,270329045,634454789
Sing,2016,Scarlett Johansson,"Nov 24, 2016",75000000,270329045,634454789
Monsters University,2013,Billy Crystal,"Jun 21, 2013",200000000,268488329,743588329
Monsters University,2013,John Goodman,"Jun 21, 2013",200000000,268488329,743588329
Monsters University,2013,Steve Buscemi,"Jun 21, 2013",200000000,268488329,743588329
Monsters University,2013,Helen Mirren,"Jun 21, 2013",200000000,268488329,743588329
Shrek,2001,Mike Myers,"May 18, 2001",50000000,267655011,491812794
Shrek,2001,Eddie Murphy,"May 18, 2001",50000000,267655011,491812794
Shrek,2001,Cameron Diaz,"May 18, 2001",50000000,267655011,491812794
Shrek,2001,John Lithgow,"May 18, 2001",50000000,267655011,491812794
Despicable Me 3,2017,Steve Carell,"Jun 14, 2017",75000000,264624300,1034639202
Despicable Me 3,2017,Kristen Wiig,"Jun 14, 2017",75000000,264624300,1034639202
Despicable Me 3,2017,Trey Parker,"Jun 14, 2017",75000000,264624300,1034639202
Despicable Me 3,2017,Miranda Cosgrove,"Jun 14, 2017",75000000,264624300,1034639202
The Amazing Spider-Man,2012,Andrew Garfield,"Jun 27, 2012",220000000,262030663,757890267
The Amazing Spider-Man,2012,Emma Stone,"Jun 27, 2012",220000000,262030663,757890267
The Amazing Spider-Man,2012,Rhys Ifans,"Jun 27, 2012",220000000,262030663,757890267
The Amazing Spider-Man,2012,Irrfan Khan,"Jun 27, 2012",220000000,262030663,757890267
Harry Potter and the Chamber of Secrets,2002,Daniel Radcliffe,"Nov 15, 2002",100000000,262233381,879225135
Harry Potter and the Chamber of Secrets,2002,Rupert Grint,"Nov 15, 2002",100000000,262233381,879225135
Harry Potter and the Chamber of Secrets,2002,Emma Watson,"Nov 15, 2002",100000000,262233381,879225135
Harry Potter and the Chamber of Secrets,2002,Richard Harris,"Nov 15, 2002",100000000,262233381,879225135
The Incredibles,2004,Craig T. Nelson,"Oct 22, 2004",92000000,261441092,631441092
The Incredibles,2004,Samuel L. Jackson,"Oct 22, 2004",92000000,261441092,631441092
The Incredibles,2004,Holly Hunter,"Oct 22, 2004",92000000,261441092,631441092
The Incredibles,2004,Jason Lee,"Oct 22, 2004",92000000,261441092,631441092
How the Grinch Stole Christmas,2000,Jim Carrey,"Nov 17, 2000",123000000,260044825,345141403
How the Grinch Stole Christmas,2000,Taylor Momsen,"Nov 17, 2000",123000000,260044825,345141403
How the Grinch Stole Christmas,2000,Kelley,"Nov 17, 2000",123000000,260044825,345141403
How the Grinch Stole Christmas,2000,Jeffrey Tambor,"Nov 17, 2000",123000000,260044825,345141403
Jaws,1975,Roy Scheider,"Jun 20, 1975",12000000,260000000,470700000
Jaws,1975,Robert Shaw,"Jun 20, 1975",12000000,260000000,470700000
Jaws,1975,Richard Dreyfuss,"Jun 20, 1975",12000000,260000000,470700000
Jaws,1975,Lorraine Gary,"Jun 20, 1975",12000000,260000000,470700000
Captain America: The Winter Soldier,2014,Chris Evans,"Mar 28, 2014",170000000,259746958,714401889
Captain America: The Winter Soldier,2014,Samuel L. Jackson,"Mar 28, 2014",170000000,259746958,714401889
Captain America: The Winter Soldier,2014,Scarlett Johansson,"Mar 28, 2014",170000000,259746958,714401889
Captain America: The Winter Soldier,2014,Robert Redford,"Mar 28, 2014",170000000,259746958,714401889
The Hobbit: The Desolation of Smaug,2013,Ian McKellen,"Dec 12, 2013",250000000,258241522,960238087
The Hobbit: The Desolation of Smaug,2013,Martin Freeman,"Dec 12, 2013",250000000,258241522,960238087
The Hobbit: The Desolation of Smaug,2013,Richard Armitage,"Dec 12, 2013",250000000,258241522,960238087
The Hobbit: The Desolation of Smaug,2013,Ken Stott,"Dec 12, 2013",250000000,258241522,960238087
The Lego Movie,2014,Chris Pratt,"Feb 6, 2014",60000000,257784718,468084718
The Lego Movie,2014,Will Ferrell,"Feb 6, 2014",60000000,257784718,468084718
The Lego Movie,2014,Elizabeth Banks,"Feb 6, 2014",60000000,257784718,468084718
The Lego Movie,2014,Will Arnett,"Feb 6, 2014",60000000,257784718,468084718
Star Trek,2009,Chris Pine,"May 8, 2009",140000000,257730019,386839614
Star Trek,2009,Zachary Quinto,"May 8, 2009",140000000,257730019,386839614
Star Trek,2009,Simon Pegg,"May 8, 2009",140000000,257730019,386839614
Star Trek,2009,Leonard Nimoy,"May 8, 2009",140000000,257730019,386839614
The Blind Side,2009,Quinton Aaron,"Nov 20, 2009",35000000,255959475,305705794
The Blind Side,2009,Sandra Bullock,"Nov 20, 2009",35000000,255959475,305705794
The Blind Side,2009,Tim McGraw,"Nov 20, 2009",35000000,255959475,305705794
The Blind Side,2009,Jae Head,"Nov 20, 2009",35000000,255959475,305705794
The Hobbit: The Battle of the Five Armies,2014,Ian McKellen,"Dec 10, 2014",250000000,255119788,945577621
The Hobbit: The Battle of the Five Armies,2014,Martin Freeman,"Dec 10, 2014",250000000,255119788,945577621
The Hobbit: The Battle of the Five Armies,2014,Richard Armitage,"Dec 10, 2014",250000000,255119788,945577621
The Hobbit: The Battle of the Five Armies,2014,Cate Blanchett,"Dec 10, 2014",250000000,255119788,945577621
The Hangover Part II,2011,Bradley Cooper,"May 26, 2011",80000000,254464305,586464305
The Hangover Part II,2011,Zach Galifianakis,"May 26, 2011",80000000,254464305,586464305
The Hangover Part II,2011,Ed Helms,"May 26, 2011",80000000,254464305,586464305
The Hangover Part II,2011,Justin Bartha,"May 26, 2011",80000000,254464305,586464305
Despicable Me,2010,Steve Carell,"Jul 9, 2010",69000000,251513985,543464573
Despicable Me,2010,Jason Segel,"Jul 9, 2010",69000000,251513985,543464573
Despicable Me,2010,Russell Brand,"Jul 9, 2010",69000000,251513985,543464573
Despicable Me,2010,Julie Andrews,"Jul 9, 2010",69000000,251513985,543464573
Batman,1989,Michael Keaton,"Jun 23, 1989",35000000,251188924,411348924
Batman,1989,Jack Nicholson,"Jun 23, 1989",35000000,251188924,411348924
Batman,1989,Kim Basinger,"Jun 23, 1989",35000000,251188924,411348924
Batman,1989,Robert Wuhl,"Jun 23, 1989",35000000,251188924,411348924
Night at the Museum,2006,Ben Stiller,"Dec 22, 2006",110000000,250863268,579446407
Night at the Museum,2006,Carla Gugino,"Dec 22, 2006",110000000,250863268,579446407
Night at the Museum,2006,Ricky Gervais,"Dec 22, 2006",110000000,250863268,579446407
Night at the Museum,2006,Dick Van Dyke,"Dec 22, 2006",110000000,250863268,579446407
Men in Black,1997,Tommy Lee Jones,"Jul 1, 1997",90000000,250690539,587790539
Men in Black,1997,Will Smith,"Jul 1, 1997",90000000,250690539,587790539
Men in Black,1997,Linda Fiorentino,"Jul 1, 1997",90000000,250690539,587790539
Men in Black,1997,Vincent D'Onofrio,"Jul 1, 1997",90000000,250690539,587790539
Harry Potter and the Prisoner of Azkaban,2004,Daniel Radcliffe,"Jun 3, 2004",130000000,249757726,794020264
Harry Potter and the Prisoner of Azkaban,2004,Emma Watson,"Jun 3, 2004",130000000,249757726,794020264
Harry Potter and the Prisoner of Azkaban,2004,Rupert Grint,"Jun 3, 2004",130000000,249757726,794020264
Harry Potter and the Prisoner of Azkaban,2004,Richard Griffiths,"Jun 3, 2004",130000000,249757726,794020264
Moana,2016,Auli'i Cravalho,"Jan 27, 2016",150000000,248757044,636627423
Moana,2016,Dwayne Johnson,"Jan 27, 2016",150000000,248757044,636627423
Moana,2016,Rachel House,"Jan 27, 2016",150000000,248757044,636627423
Moana,2016,Temuera Morrison,"Jan 27, 2016",150000000,248757044,636627423
Raiders of the Lost Ark,1981,Harrison Ford,"Jun 12, 1981",20000000,225686079,367452079
Raiders of the Lost Ark,1981,Karen Allen,"Jun 12, 1981",20000000,225686079,367452079
Raiders of the Lost Ark,1981,Paul Freeman,"Jun 12, 1981",20000000,225686079,367452079
Raiders of the Lost Ark,1981,John Rhys-Davies,"Jun 12, 1981",20000000,225686079,367452079
Toy Story 2,1999,Tom Hanks,"Nov 19, 1999",90000000,245852179,511358276
Toy Story 2,1999,Tim Allen,"Nov 19, 1999",90000000,245852179,511358276
Toy Story 2,1999,Joan Cusack,"Nov 19, 1999",90000000,245852179,511358276
Toy Story 2,1999,Kelsey Grammer,"Nov 19, 1999",90000000,245852179,511358276
Transformers: Age of Extinction,2014,Mark Wahlberg,"Jun 25, 2014",210000000,245439076,1104054072
Transformers: Age of Extinction,2014,Nicola Peltz,"Jun 25, 2014",210000000,245439076,1104054072
Transformers: Age of Extinction,2014,Jack Reynor,"Jun 25, 2014",210000000,245439076,1104054072
Transformers: Age of Extinction,2014,Stanley Tucci,"Jun 25, 2014",210000000,245439076,1104054072
Cars,2006,Owen Wilson,"May 1, 2006",70000000,244082982,461630558
Cars,2006,Bonnie Hunt,"May 1, 2006",70000000,244082982,461630558
Cars,2006,Paul Newman,"May 1, 2006",70000000,244082982,461630558
Cars,2006,Larry the Cable Guy,"May 1, 2006",70000000,244082982,461630558
Bruce Almighty,2003,Jim Carrey,"May 23, 2003",81000000,242704995,484468608
Bruce Almighty,2003,Jennifer Aniston,"May 23, 2003",81000000,242704995,484468608
Bruce Almighty,2003,Morgan Freeman,"May 23, 2003",81000000,242704995,484468608
Bruce Almighty,2003,Philip Baker Hall,"May 23, 2003",81000000,242704995,484468608
Twister,1996,Helen Hunt,"May 10, 1996",88000000,241688385,495700000
Twister,1996,Bill Paxton,"May 10, 1996",88000000,241688385,495700000
Twister,1996,Cary Elwes,"May 10, 1996",88000000,241688385,495700000
Twister,1996,Jami Gertz,"May 10, 1996",88000000,241688385,495700000
My Big Fat Greek Wedding,2002,Nia Vardalos,"Apr 19, 2002",5000000,241438208,374890034
My Big Fat Greek Wedding,2002,John Corbett,"Apr 19, 2002",5000000,241438208,374890034
My Big Fat Greek Wedding,2002,Michael Constantine,"Apr 19, 2002",5000000,241438208,374890034
My Big Fat Greek Wedding,2002,Christina Eleusiniotis,"Apr 19, 2002",5000000,241438208,374890034
Maleficent,2014,Angelina Jolie,"May 28, 2014",180000000,241407328,758536735
Maleficent,2014,Elle Fanning,"May 28, 2014",180000000,241407328,758536735
Maleficent,2014,Sharlto Copley,"May 28, 2014",180000000,241407328,758536735
Maleficent,2014,Lesley Manville,"May 28, 2014",180000000,241407328,758536735
Pirates of the Caribbean: On Stranger Tides,2011,Johnny Depp,"May 20, 2011",379000000,241063875,1045663875
Pirates of the Caribbean: On Stranger Tides,2011,Penélope Cruz,"May 20, 2011",379000000,241063875,1045663875
Pirates of the Caribbean: On Stranger Tides,2011,Ian McShane,"May 20, 2011",379000000,241063875,1045663875
Pirates of the Caribbean: On Stranger Tides,2011,Geoffrey Rush,"May 20, 2011",379000000,241063875,1045663875
Ghostbusters,1984,Bill Murray,"Jun 8, 1984",30000000,242212467,295212467
Ghostbusters,1984,Dan Aykroyd,"Jun 8, 1984",30000000,242212467,295212467
Ghostbusters,1984,Sigourney Weaver,"Jun 8, 1984",30000000,242212467,295212467
Ghostbusters,1984,Harold Ramis,"Jun 8, 1984",30000000,242212467,295212467
Shrek Forever After,2010,Mike Myers,"May 21, 2010",165000000,238736787,756244673
Shrek Forever After,2010,Cameron Diaz,"May 21, 2010",165000000,238736787,756244673
Shrek Forever After,2010,Eddie Murphy,"May 21, 2010",165000000,238736787,756244673
Shrek Forever After,2010,Antonio Banderas,"May 21, 2010",165000000,238736787,756244673
Brave,2012,Kelly Macdonald,"Jun 21, 2012",185000000,237282182,554606532
Brave,2012,Billy Connolly,"Jun 21, 2012",185000000,237282182,554606532
Brave,2012,Emma Thompson,"Jun 21, 2012",185000000,237282182,554606532
Brave,2012,Julie Walters,"Jun 21, 2012",185000000,237282182,554606532
Beverly Hills Cop,1984,Eddie Murphy,"Dec 5, 1984",15000000,234760478,316300000
Beverly Hills Cop,1984,Judge Reinhold,"Dec 5, 1984",15000000,234760478,316300000
Beverly Hills Cop,1984,John Ashton,"Dec 5, 1984",15000000,234760478,316300000
Beverly Hills Cop,1984,Lisa Eilbacher,"Dec 5, 1984",15000000,234760478,316300000
X-Men: The Last Stand,2006,Patrick Stewart,"May 26, 2006",210000000,234362462,459260946
X-Men: The Last Stand,2006,Hugh Jackman,"May 26, 2006",210000000,234362462,459260946
X-Men: The Last Stand,2006,Halle Berry,"May 26, 2006",210000000,234362462,459260946
X-Men: The Last Stand,2006,Famke Janssen,"May 26, 2006",210000000,234362462,459260946
War of the Worlds,2005,Tom Cruise,"Jun 29, 2005",132000000,234280354,606836535
War of the Worlds,2005,Dakota Fanning,"Jun 29, 2005",132000000,234280354,606836535
War of the Worlds,2005,Tim Robbins,"Jun 29, 2005",132000000,234280354,606836535
War of the Worlds,2005,Miranda Otto,"Jun 29, 2005",132000000,234280354,606836535
Fantastic Beasts and Where to Find Them,2016,Eddie Redmayne,"Nov 14, 2016",180000000,234037575,814037575
Fantastic Beasts and Where to Find Them,2016,Katherine Waterston,"Nov 14, 2016",180000000,234037575,814037575
Fantastic Beasts and Where to Find Them,2016,Alison Sudol,"Nov 14, 2016",180000000,234037575,814037575
Fantastic Beasts and Where to Find Them,2016,Dan Fogler,"Nov 14, 2016",180000000,234037575,814037575
X-Men: Days of Future Past,2014,Patrick Stewart,"May 21, 2014",200000000,233921534,747862775
X-Men: Days of Future Past,2014,Ian McKellen,"May 21, 2014",200000000,233921534,747862775
X-Men: Days of Future Past,2014,Hugh Jackman,"May 21, 2014",200000000,233921534,747862775
X-Men: Days of Future Past,2014,James McAvoy,"May 21, 2014",200000000,233921534,747862775
Cast Away,2000,Tom Hanks,"Dec 22, 2000",85000000,233632142,427230516
Cast Away,2000,Helen Hunt,"Dec 22, 2000",85000000,233632142,427230516
Cast Away,2000,Paul Sanchez,"Dec 22, 2000",85000000,233632142,427230516
Cast Away,2000,Lari White,"Dec 22, 2000",85000000,233632142,427230516
The Exorcist,1973,Ellen Burstyn,"Dec 26, 1973",12000000,230347346,428214478
The Exorcist,1973,Max von Sydow,"Dec 26, 1973",12000000,230347346,428214478
The Exorcist,1973,Linda Blair,"Dec 26, 1973",12000000,230347346,428214478
The Exorcist,1973,Lee J. Cobb,"Dec 26, 1973",12000000,230347346,428214478
Doctor Strange,2016,Benedict Cumberbatch,"Oct 24, 2016",165000000,232641920,676404566
Doctor Strange,2016,Chiwetel Ejiofor,"Oct 24, 2016",165000000,232641920,676404566
Doctor Strange,2016,Rachel McAdams,"Oct 24, 2016",165000000,232641920,676404566
Doctor Strange,2016,Benedict Wong,"Oct 24, 2016",165000000,232641920,676404566
The Lost World: Jurassic Park,1997,Jeff Goldblum,"May 22, 1997",75000000,229086679,618638999
The Lost World: Jurassic Park,1997,Julianne Moore,"May 22, 1997",75000000,229086679,618638999
The Lost World: Jurassic Park,1997,Pete Postlethwaite,"May 22, 1997",75000000,229086679,618638999
The Lost World: Jurassic Park,1997,Vince Vaughn,"May 22, 1997",75000000,229086679,618638999
Justice League,2017,Ben Affleck,"Nov 13, 2017",300000000,229024295,655945209
Justice League,2017,Gal Gadot,"Nov 13, 2017",300000000,229024295,655945209
Justice League,2017,Jason Momoa,"Nov 13, 2017",300000000,229024295,655945209
Justice League,2017,Ezra Miller,"Nov 13, 2017",300000000,229024295,655945209
Star Trek Into Darkness,2013,Chris Pine,"May 16, 2013",190000000,228778661,467381584
Star Trek Into Darkness,2013,Zachary Quinto,"May 16, 2013",190000000,228778661,467381584
Star Trek Into Darkness,2013,Zoe Saldana,"May 16, 2013",190000000,228778661,467381584
Star Trek Into Darkness,2013,Benedict Cumberbatch,"May 16, 2013",190000000,228778661,467381584
The Martian,2015,Matt Damon,"Sep 30, 2015",108000000,228433663,655271443
The Martian,2015,Jessica Chastain,"Sep 30, 2015",108000000,228433663,655271443
The Martian,2015,Kristen Wiig,"Sep 30, 2015",108000000,228433663,655271443
The Martian,2015,Kate Mara,"Sep 30, 2015",108000000,228433663,655271443
Signs,2002,Mel Gibson,"Aug 2, 2002",70702619,227969295,408250578
Signs,2002,Joaquin Phoenix,"Aug 2, 2002",70702619,227969295,408250578
Signs,2002,Rory Culkin,"Aug 2, 2002",70702619,227969295,408250578
Signs,2002,Abigail Breslin,"Aug 2, 2002",70702619,227969295,408250578
Hancock,2008,Will Smith,"Jul 1, 2008",150000000,227946274,624234272
Hancock,2008,Charlize Theron,"Jul 1, 2008",150000000,227946274,624234272
Hancock,2008,Jason Bateman,"Jul 1, 2008",150000000,227946274,624234272
Hancock,2008,Jae Head,"Jul 1, 2008",150000000,227946274,624234272
The Bourne Ultimatum,2007,Matt Damon,"Aug 3, 2007",130000000,227471070,444043396
The Bourne Ultimatum,2007,Edgar Ramírez,"Aug 3, 2007",130000000,227471070,444043396
The Bourne Ultimatum,2007,Joan Allen,"Aug 3, 2007",130000000,227471070,444043396
The Bourne Ultimatum,2007,Julia Stiles,"Aug 3, 2007",130000000,227471070,444043396
Logan,2017,Hugh Jackman,"Feb 23, 2017",127000000,226277068,614228432
Logan,2017,Patrick Stewart,"Feb 23, 2017",127000000,226277068,614228432
Logan,2017,Dafne Keen,"Feb 23, 2017",127000000,226277068,614228432
Logan,2017,Boyd Holbrook,"Feb 23, 2017",127000000,226277068,614228432
Rush Hour 2,2001,Jackie Chan,"Aug 3, 2001",90000000,226164286,347425832
Rush Hour 2,2001,Chris Tucker,"Aug 3, 2001",90000000,226164286,347425832
Rush Hour 2,2001,John Lone,"Aug 3, 2001",90000000,226164286,347425832
Rush Hour 2,2001,Ziyi Zhang,"Aug 3, 2001",90000000,226164286,347425832
The Fate of the Furious,2017,Vin Diesel,"Apr 7, 2017",250000000,225764765,1238764765
The Fate of the Furious,2017,Jason Statham,"Apr 7, 2017",250000000,225764765,1238764765
The Fate of the Furious,2017,Dwayne Johnson,"Apr 7, 2017",250000000,225764765,1238764765
